participant,statement_id,vote,updated_at
p96,24,1,2026-09-01T04:18:54.619Z
p97,1,1,2026-09-01T04:18:52.726Z
p97,2,-1,2026-09-01T04:18:52.884Z
p97,3,-1,2026-09-01T04:18:53.004Z
p97,4,1,2026-09-01T04:18:53.162Z
p97,5,1,2026-09-01T04:18:53.321Z
p97,6,1,2026-09-01T04:18:53.477Z
p97,7,-1,2026-09-01T04:18:53.663Z
p97,8,1,2026-09-01T04:18:53.819Z
p97,9,1,2026-09-01T04:18:53.923Z
p97,10,1,2026-09-01T04:18:54.075Z
p97,11,1,2026-09-01T04:18:54.223Z
p97,12,1,2026-09-01T04:18:54.383Z
p97,13,1,2026-09-01T04:18:54.554Z
p97,14,0,2026-09-01T04:18:54.699Z
p97,15,1,2026-09-01T04:18:54.822Z
p97,16,1,2026-09-01T04:18:54.950Z
p97,17,1,2026-09-01T04:18:55.107Z
p97,18,1,2026-09-01T04:18:55.264Z
p97,19,1,2026-09-01T04:18:55.398Z
p97,20,1,2026-09-01T04:18:55.529Z
p97,21,1,2026-09-01T04:18:55.677Z
p97,22,0,2026-09-01T04:18:55.812Z
p97,23,1,2026-09-01T04:18:55.918Z
p97,24,-1,2026-09-01T04:18:56.059Z
p98,1,1,2026-09-01T04:18:53.541Z
p98,2,-1,2026-09-01T04:18:53.695Z
p98,3,-1,2026-09-01T04:18:53.818Z
p98,4,1,2026-09-01T04:18:53.922Z
p98,5,-1,2026-09-01T04:18:54.043Z
p98,6,1,2026-09-01T04:18:54.166Z
p98,7,0,2026-09-01T04:18:54.290Z
p98,8,1,2026-09-01T04:18:54.458Z
p98,9,1,2026-09-01T04:18:54.619Z
p98,10,1,2026-09-01T04:18:54.758Z
p98,11,1,2026-09-01T04:18:54.885Z
p98,12,1,2026-09-01T04:18:55.016Z
p98,13,1,2026-09-01T04:18:55.172Z
p98,14,1,2026-09-01T04:18:55.362Z
p98,15,-1,2026-09-01T04:18:55.550Z
p98,16,1,2026-09-01T04:18:55.718Z
p98,17,1,2026-09-01T04:18:55.817Z
p98,18,1,2026-09-01T04:18:55.920Z
p98,19,1,2026-09-01T04:18:56.027Z
p98,20,1,2026-09-01T04:18:56.166Z
p98,21,1,2026-09-01T04:18:56.331Z
p98,22,1,2026-09-01T04:18:56.485Z
p98,23,1,2026-09-01T04:18:56.647Z
p98,24,1,2026-09-01T04:18:56.812Z
p99,1,0,2026-09-01T04:18:53.844Z
p99,2,-1,2026-09-01T04:18:53.984Z
p99,3,-1,2026-09-01T04:18:54.134Z
p99,4,0,2026-09-01T04:18:54.290Z
p99,5,-1,2026-09-01T04:18:54.427Z
p99,6,1,2026-09-01T04:18:54.533Z
p99,7,1,2026-09-01T04:18:54.640Z
p99,8,1,2026-09-01T04:18:54.789Z
p99,9,1,2026-09-01T04:18:54.978Z
p99,10,1,2026-09-01T04:18:55.141Z
p99,11,1,2026-09-01T04:18:55.265Z
p99,12,1,2026-09-01T04:18:55.396Z
p99,13,-1,2026-09-01T04:18:55.561Z
p99,14,1,2026-09-01T04:18:55.717Z
p99,15,-1,2026-09-01T04:18:55.856Z
p99,16,-1,2026-09-01T04:18:56.026Z
p99,17,1,2026-09-01T04:18:56.198Z
p99,18,1,2026-09-01T04:18:56.334Z
p99,19,1,2026-09-01T04:18:56.458Z
p99,20,1,2026-09-01T04:18:56.616Z
p99,21,1,2026-09-01T04:18:56.771Z
p99,22,0,2026-09-01T04:18:56.925Z
p99,23,1,2026-09-01T04:18:57.063Z
p99,24,-1,2026-09-01T04:18:57.214Z
p100,1,1,2026-09-01T04:18:53.849Z
p100,2,-1,2026-09-01T04:18:54.007Z
p100,3,-1,2026-09-01T04:18:54.139Z
p100,4,1,2026-09-01T04:18:54.284Z
p100,5,-1,2026-09-01T04:18:54.427Z
p100,6,-1,2026-09-01T04:18:54.542Z
p100,7,-1,2026-09-01T04:18:54.684Z
p100,8,1,2026-09-01T04:18:54.823Z
p100,9,0,2026-09-01T04:18:54.982Z
p100,10,1,2026-09-01T04:18:55.171Z
p100,11,1,2026-09-01T04:18:55.361Z
p100,12,1,2026-09-01T04:18:55.519Z
p100,13,0,2026-09-01T04:18:55.678Z
p100,14,1,2026-09-01T04:18:55.817Z
p100,15,-1,2026-09-01T04:18:55.923Z
p100,16,1,2026-09-01T04:18:56.027Z
p100,17,1,2026-09-01T04:18:56.180Z
p100,18,-1,2026-09-01T04:18:56.324Z
p100,19,1,2026-09-01T04:18:56.428Z
p100,20,0,2026-09-01T04:18:56.548Z
p100,21,1,2026-09-01T04:18:56.679Z
p100,22,1,2026-09-01T04:18:56.812Z
p100,23,1,2026-09-01T04:18:56.988Z
p100,24,-1,2026-09-01T04:18:57.179Z
p101,1,1,2026-09-01T04:18:53.919Z
p101,2,-1,2026-09-01T04:18:54.074Z
p101,3,0,2026-09-01T04:18:54.225Z
p101,4,1,2026-09-01T04:18:54.360Z
p101,5,-1,2026-09-01T04:18:54.524Z
p101,6,-1,2026-09-01T04:18:54.731Z
p101,7,1,2026-09-01T04:18:54.917Z
p101,8,1,2026-09-01T04:18:55.075Z
p101,9,1,2026-09-01T04:18:55.205Z
p101,10,1,2026-09-01T04:18:55.358Z
p101,11,1,2026-09-01T04:18:55.519Z
p101,12,1,2026-09-01T04:18:55.642Z
p101,13,1,2026-09-01T04:18:55.808Z
p101,14,1,2026-09-01T04:18:55.969Z
p101,15,-1,2026-09-01T04:18:56.091Z
p101,16,1,2026-09-01T04:18:56.229Z
p101,17,-1,2026-09-01T04:18:56.364Z
p101,18,0,2026-09-01T04:18:56.521Z
p101,19,1,2026-09-01T04:18:56.646Z
p101,20,-1,2026-09-01T04:18:56.769Z
p101,21,1,2026-09-01T04:18:56.929Z
p101,22,1,2026-09-01T04:18:57.069Z
p101,23,1,2026-09-01T04:18:57.213Z
p101,24,-1,2026-09-01T04:18:57.378Z
p102,1,1,2026-09-01T04:18:54.360Z
p102,2,-1,2026-09-01T04:18:54.555Z
p102,3,1,2026-09-01T04:18:54.698Z
p102,4,1,2026-09-01T04:18:54.823Z
p102,5,0,2026-09-01T04:18:54.951Z
p102,6,1,2026-09-01T04:18:55.076Z
p102,7,0,2026-09-01T04:18:55.261Z
p102,8,1,2026-09-01T04:18:55.457Z
p102,9,1,2026-09-01T04:18:55.655Z
p102,10,1,2026-09-01T04:18:55.802Z
p102,11,1,2026-09-01T04:18:55.918Z
p102,12,1,2026-09-01T04:18:56.028Z
p102,13,1,2026-09-01T04:18:56.199Z
p102,14,1,2026-09-01T04:18:56.367Z
p102,15,1,2026-09-01T04:18:56.553Z
p102,16,1,2026-09-01T04:18:56.743Z
p102,17,0,2026-09-01T04:18:56.929Z
p102,18,-1,2026-09-01T04:18:57.061Z
p102,19,1,2026-09-01T04:18:57.210Z
p102,20,1,2026-09-01T04:18:57.348Z
p102,21,1,2026-09-01T04:18:57.449Z
p102,22,1,2026-09-01T04:18:57.587Z
p102,23,1,2026-09-01T04:18:57.745Z
p102,24,0,2026-09-01T04:18:57.881Z
p103,1,1,2026-09-01T04:18:54.426Z
p103,2,1,2026-09-01T04:18:54.530Z
p103,3,1,2026-09-01T04:18:54.671Z
p103,4,1,2026-09-01T04:18:54.822Z
p103,5,0,2026-09-01T04:18:54.979Z
p103,6,1,2026-09-01T04:18:55.141Z
p103,7,0,2026-09-01T04:18:55.265Z
p103,8,1,2026-09-01T04:18:55.403Z
p103,9,1,2026-09-01T04:18:55.577Z
p103,10,1,2026-09-01T04:18:55.745Z
p103,11,1,2026-09-01T04:18:55.908Z
p103,12,-1,2026-09-01T04:18:56.109Z
p103,13,1,2026-09-01T04:18:56.261Z
p103,14,1,2026-09-01T04:18:56.401Z
p103,15,-1,2026-09-01T04:18:56.550Z
p103,16,1,2026-09-01T04:18:56.745Z
p103,17,-1,2026-09-01T04:18:56.928Z
p103,18,-1,2026-09-01T04:18:57.091Z
p103,19,1,2026-09-01T04:18:57.243Z
p103,20,0,2026-09-01T04:18:57.354Z
p103,21,0,2026-09-01T04:18:57.525Z
p103,22,1,2026-09-01T04:18:57.677Z
p103,23,1,2026-09-01T04:18:57.808Z
p103,24,0,2026-09-01T04:18:57.969Z
p104,1,1,2026-09-01T04:18:54.790Z
p104,2,-1,2026-09-01T04:18:54.982Z
p104,3,0,2026-09-01T04:18:55.140Z
p104,4,1,2026-09-01T04:18:55.264Z
p104,5,0,2026-09-01T04:18:55.372Z
p104,6,0,2026-09-01T04:18:55.519Z
p104,7,-1,2026-09-01T04:18:55.642Z
p104,8,1,2026-09-01T04:18:55.812Z
p104,9,1,2026-09-01T04:18:56.014Z
p104,10,0,2026-09-01T04:18:56.194Z
p104,11,1,2026-09-01T04:18:56.359Z
p104,12,-1,2026-09-01T04:18:56.552Z
p104,13,-1,2026-09-01T04:18:56.712Z
p104,14,1,2026-09-01T04:18:56.834Z
p104,15,1,2026-09-01T04:18:56.977Z
p104,16,0,2026-09-01T04:18:57.119Z
p104,17,1,2026-09-01T04:18:57.275Z
p104,18,-1,2026-09-01T04:18:57.443Z
p104,19,1,2026-09-01T04:18:57.545Z
p104,20,1,2026-09-01T04:18:57.709Z
p104,21,1,2026-09-01T04:18:57.898Z
p104,22,0,2026-09-01T04:18:58.063Z
p104,23,0,2026-09-01T04:18:58.186Z
p104,24,-1,2026-09-01T04:18:58.317Z
p105,1,1,2026-09-01T04:18:56.237Z
p105,2,0,2026-09-01T04:18:56.340Z
p105,3,1,2026-09-01T04:18:56.458Z
p105,4,1,2026-09-01T04:18:56.584Z
p105,5,-1,2026-09-01T04:18:56.745Z
p105,6,-1,2026-09-01T04:18:56.897Z
p105,7,0,2026-09-01T04:18:57.074Z
p105,8,1,2026-09-01T04:18:57.237Z
p105,9,1,2026-09-01T04:18:57.354Z
p105,10,1,2026-09-01T04:18:57.480Z
p105,11,1,2026-09-01T04:18:57.651Z
p105,12,1,2026-09-01T04:18:57.798Z
p105,13,1,2026-09-01T04:18:57.998Z
p105,14,1,2026-09-01T04:18:58.184Z
p105,15,1,2026-09-01T04:18:58.352Z
p105,16,1,2026-09-01T04:18:58.537Z
p105,17,-1,2026-09-01T04:18:58.713Z
p105,18,0,2026-09-01T04:18:58.845Z
p105,19,1,2026-09-01T04:18:58.982Z
p105,20,1,2026-09-01T04:18:59.117Z
p105,21,1,2026-09-01T04:18:59.239Z
p105,22,0,2026-09-01T04:18:59.348Z
p105,23,1,2026-09-01T04:18:59.478Z
p105,24,-1,2026-09-01T04:18:59.631Z
p106,1,-1,2026-09-01T04:18:56.918Z
p106,2,-1,2026-09-01T04:18:57.051Z
p106,3,1,2026-09-01T04:18:57.213Z
p106,4,-1,2026-09-01T04:18:57.431Z
p106,5,0,2026-09-01T04:18:57.634Z
p106,6,0,2026-09-01T04:18:57.802Z
p106,7,1,2026-09-01T04:18:57.966Z
p106,8,1,2026-09-01T04:18:58.128Z
p106,9,1,2026-09-01T04:18:58.247Z
p106,10,-1,2026-09-01T04:18:58.381Z
p106,11,1,2026-09-01T04:18:58.505Z
p106,12,-1,2026-09-01T04:18:58.659Z
p106,13,-1,2026-09-01T04:18:58.830Z
p106,14,-1,2026-09-01T04:18:58.991Z
p106,15,-1,2026-09-01T04:18:59.147Z
p106,16,1,2026-09-01T04:18:59.327Z
p106,17,1,2026-09-01T04:18:59.510Z
p106,18,-1,2026-09-01T04:18:59.691Z
p106,19,1,2026-09-01T04:18:59.815Z
p106,20,-1,2026-09-01T04:18:59.959Z
p106,21,1,2026-09-01T04:19:00.119Z
p106,22,1,2026-09-01T04:19:00.325Z
p106,23,1,2026-09-01T04:19:00.497Z
p106,24,-1,2026-09-01T04:19:00.659Z
p107,1,1,2026-09-01T04:18:57.335Z
p107,2,1,2026-09-01T04:18:57.443Z
p107,3,1,2026-09-01T04:18:57.614Z
p107,4,1,2026-09-01T04:18:57.767Z
p107,5,1,2026-09-01T04:18:57.904Z
p107,6,1,2026-09-01T04:18:58.095Z
p107,7,-1,2026-09-01T04:18:58.246Z
p107,8,1,2026-09-01T04:18:58.380Z
p107,9,1,2026-09-01T04:18:58.506Z
p107,10,1,2026-09-01T04:18:58.683Z
p107,11,1,2026-09-01T04:18:58.781Z
p107,12,0,2026-09-01T04:18:58.932Z
p107,13,-1,2026-09-01T04:18:59.087Z
p107,14,1,2026-09-01T04:18:59.211Z
p107,15,1,2026-09-01T04:18:59.362Z
p107,16,1,2026-09-01T04:18:59.536Z
p107,17,0,2026-09-01T04:18:59.692Z
p107,18,1,2026-09-01T04:18:59.865Z
p107,19,1,2026-09-01T04:19:00.004Z
p107,20,1,2026-09-01T04:19:00.116Z
p107,21,1,2026-09-01T04:19:00.251Z
p107,22,1,2026-09-01T04:19:00.431Z
p107,23,1,2026-09-01T04:19:00.593Z
p107,24,0,2026-09-01T04:19:00.723Z
p108,1,0,2026-09-01T04:18:57.349Z
p108,2,-1,2026-09-01T04:18:57.447Z
p108,3,0,2026-09-01T04:18:57.588Z
p108,4,1,2026-09-01T04:18:57.769Z
p108,5,-1,2026-09-01T04:18:57.969Z
p108,6,1,2026-09-01T04:18:58.159Z
p108,7,0,2026-09-01T04:18:58.318Z
p108,8,1,2026-09-01T04:18:58.477Z
p108,9,1,2026-09-01T04:18:58.655Z
p108,10,1,2026-09-01T04:18:58.792Z
p108,11,1,2026-09-01T04:18:58.920Z
p108,12,1,2026-09-01T04:18:59.082Z
p108,13,-1,2026-09-01T04:18:59.268Z
p108,14,1,2026-09-01T04:18:59.456Z
p108,15,-1,2026-09-01T04:18:59.599Z
p108,16,1,2026-09-01T04:18:59.739Z
p108,17,1,2026-09-01T04:18:59.910Z
p108,18,-1,2026-09-01T04:19:00.090Z
p108,19,0,2026-09-01T04:19:00.225Z
p108,20,0,2026-09-01T04:19:00.392Z
p108,21,1,2026-09-01T04:19:00.562Z
p108,22,1,2026-09-01T04:19:00.718Z
p108,23,-1,2026-09-01T04:19:00.879Z
p108,24,1,2026-09-01T04:19:01.027Z
p109,1,1,2026-09-01T04:18:57.573Z
p109,2,0,2026-09-01T04:18:57.737Z
p109,3,-1,2026-09-01T04:18:57.870Z
p109,4,1,2026-09-01T04:18:57.977Z
p109,5,-1,2026-09-01T04:18:58.083Z
p109,6,0,2026-09-01T04:18:58.253Z
p109,7,1,2026-09-01T04:18:58.442Z
p109,8,1,2026-09-01T04:18:58.600Z
p109,9,1,2026-09-01T04:18:58.772Z
p109,10,1,2026-09-01T04:18:58.919Z
p109,11,1,2026-09-01T04:18:59.083Z
p109,12,0,2026-09-01T04:18:59.239Z
p109,13,0,2026-09-01T04:18:59.380Z
p109,14,1,2026-09-01T04:18:59.535Z
p109,15,1,2026-09-01T04:18:59.693Z
p109,16,-1,2026-09-01T04:18:59.897Z
p109,17,1,2026-09-01T04:19:00.093Z
p109,18,1,2026-09-01T04:19:00.230Z
p109,19,1,2026-09-01T04:19:00.373Z
p109,20,1,2026-09-01T04:19:00.529Z
p109,21,1,2026-09-01T04:19:00.687Z
p109,22,-1,2026-09-01T04:19:00.825Z
p109,23,1,2026-09-01T04:19:00.998Z
p109,24,1,2026-09-01T04:19:01.118Z
p110,1,0,2026-09-01T04:18:57.985Z
p110,2,-1,2026-09-01T04:18:58.084Z
p110,3,1,2026-09-01T04:18:58.215Z
p110,4,-1,2026-09-01T04:18:58.380Z
p110,5,1,2026-09-01T04:18:58.504Z
p110,6,1,2026-09-01T04:18:58.624Z
p110,7,1,2026-09-01T04:18:58.783Z
p110,8,0,2026-09-01T04:18:58.919Z
p110,9,1,2026-09-01T04:18:59.052Z
p110,10,1,2026-09-01T04:18:59.211Z
p110,11,1,2026-09-01T04:18:59.417Z
p110,12,0,2026-09-01T04:18:59.574Z
p110,13,-1,2026-09-01T04:18:59.690Z
p110,14,1,2026-09-01T04:18:59.815Z
p110,15,-1,2026-09-01T04:18:59.945Z
p110,16,-1,2026-09-01T04:19:00.120Z
p110,17,1,2026-09-01T04:19:00.326Z
p110,18,0,2026-09-01T04:19:00.498Z
p110,19,1,2026-09-01T04:19:00.656Z
p110,20,-1,2026-09-01T04:19:00.787Z
p110,21,1,2026-09-01T04:19:00.898Z
p110,22,1,2026-09-01T04:19:01.055Z
p110,23,0,2026-09-01T04:19:01.189Z
p110,24,-1,2026-09-01T04:19:01.317Z
p111,1,1,2026-09-01T04:18:58.128Z
p111,2,-1,2026-09-01T04:18:58.247Z
p111,3,1,2026-09-01T04:18:58.381Z
p111,4,1,2026-09-01T04:18:58.505Z
p111,5,1,2026-09-01T04:18:58.624Z
p111,6,-1,2026-09-01T04:18:58.782Z
p111,7,1,2026-09-01T04:18:58.921Z
p111,8,-1,2026-09-01T04:18:59.081Z
p111,9,1,2026-09-01T04:18:59.271Z
p111,10,1,2026-09-01T04:18:59.441Z
p111,11,1,2026-09-01T04:18:59.574Z
p111,12,1,2026-09-01T04:18:59.719Z
p111,13,1,2026-09-01T04:18:59.878Z
p111,14,1,2026-09-01T04:19:00.053Z
p111,15,1,2026-09-01T04:19:00.209Z
p111,16,1,2026-09-01T04:19:00.342Z
p111,17,1,2026-09-01T04:19:00.498Z
p111,18,1,2026-09-01T04:19:00.659Z
p111,19,1,2026-09-01T04:19:00.797Z
p111,20,1,2026-09-01T04:19:00.936Z
p111,21,0,2026-09-01T04:19:01.087Z
p111,22,1,2026-09-01T04:19:01.284Z
p111,23,0,2026-09-01T04:19:01.425Z
p111,24,-1,2026-09-01T04:19:01.578Z
p112,1,0,2026-09-01T04:18:58.478Z
p112,2,-1,2026-09-01T04:18:58.693Z
p112,3,0,2026-09-01T04:18:58.857Z
p112,4,0,2026-09-01T04:18:59.023Z
p112,5,1,2026-09-01T04:18:59.179Z
p112,6,1,2026-09-01T04:18:59.331Z
p112,7,0,2026-09-01T04:18:59.442Z
p112,8,1,2026-09-01T04:18:59.602Z
p112,9,1,2026-09-01T04:18:59.758Z
p112,10,0,2026-09-01T04:18:59.878Z
p112,11,0,2026-09-01T04:19:00.022Z
p112,12,1,2026-09-01T04:19:00.151Z
p112,13,0,2026-09-01T04:19:00.294Z
p112,14,0,2026-09-01T04:19:00.465Z
p112,15,-1,2026-09-01T04:19:00.627Z
p112,16,0,2026-09-01T04:19:00.780Z
p112,17,1,2026-09-01T04:19:00.968Z
p112,18,-1,2026-09-01T04:19:01.118Z
p112,19,-1,2026-09-01T04:19:01.253Z
p112,20,0,2026-09-01T04:19:01.407Z
p112,21,1,2026-09-01T04:19:01.582Z
p112,22,1,2026-09-01T04:19:01.717Z
p112,23,-1,2026-09-01T04:19:01.849Z
p112,24,-1,2026-09-01T04:19:01.989Z
p113,1,0,2026-09-01T04:18:59.802Z
p113,2,-1,2026-09-01T04:18:59.945Z
p113,3,-1,2026-09-01T04:19:00.087Z
p113,4,-1,2026-09-01T04:19:00.209Z
p113,5,1,2026-09-01T04:19:00.312Z
p113,6,0,2026-09-01T04:19:00.437Z
p113,7,-1,2026-09-01T04:19:00.563Z
p113,8,0,2026-09-01T04:19:00.687Z
p113,9,1,2026-09-01T04:19:00.822Z
p113,10,1,2026-09-01T04:19:00.958Z
p113,11,-1,2026-09-01T04:19:01.084Z
p113,12,1,2026-09-01T04:19:01.189Z
p113,13,-1,2026-09-01T04:19:01.349Z
p113,14,1,2026-09-01T04:19:01.487Z
p113,15,0,2026-09-01T04:19:01.597Z
p113,16,0,2026-09-01T04:19:01.707Z
p113,17,-1,2026-09-01T04:19:01.815Z
p113,18,-1,2026-09-01T04:19:01.922Z
p113,19,-1,2026-09-01T04:19:02.050Z
p113,20,1,2026-09-01T04:19:02.156Z
p113,21,1,2026-09-01T04:19:02.260Z
p113,22,1,2026-09-01T04:19:02.442Z
p113,23,0,2026-09-01T04:19:02.573Z
p113,24,-1,2026-09-01T04:19:02.688Z
p115,13,1,2026-09-02T01:21:14.950Z
